DV_pressure,Reservoirs,Oil_temperature,Motor_current,Oil_level,Fail
-0.0199999999999995,-0.0259999999999998,8556.0,55.2,below,1.0
8954.0,-0.0240000000000009,8966.0,54.82499999999999,below,1.0
8.61,-0.0219999999999984,8622.0,55.45,below,1.0
9.89,-0.0199999999999995,9.9,54.0,below,1.0
8786.0,-0.0199999999999995,8802.0,61.75,below,1.0
8.79,-0.0199999999999995,8802.0,57.5,below,1.0
9276.0,-0.0219999999999984,9.29,66.52499999999999,below,1.0
8608.0,-0.0240000000000009,8618.0,52.2,below,1.0
9174.0,-0.0159999999999982,9188.0,67.15,below,1.0
8298.0,-0.0240000000000009,8.31,56.80000000000001,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
8152.0,-0.0219999999999984,8166.0,52.69999999999999,below,1.0
9492.0,-0.0279999999999986,9506.0,49.85000000000001,below,1.0
8736.0,-0.0219999999999984,8.75,57.400000000000006,below,1.0
8.84,-0.0240000000000009,8854.0,43.2,below,1.0
8488.0,-0.0180000000000006,8506.0,57.82499999999999,below,1.0
9008.0,-0.0240000000000009,9016.0,60575.0,below,0.0
9.56,-0.0199999999999995,9574.0,56225.0,below,1.0
9624.0,-0.0219999999999984,9636.0,67.15,below,1.0
9164.0,-0.0219999999999984,9182.0,52.42500000000001,below,1.0
9134.0,-0.0180000000000006,9148.0,57.89999999999999,below,1.0
-0.0240000000000009,-0.0159999999999982,8034.0,56.47500000000001,below,1.0
8.65,-0.0240000000000009,8662.0,57.67500000000001,below,1.0
8.47,-0.0240000000000009,8.48,61.1,below,1.0
8.77,-0.0240000000000009,8782.0,55.72500000000001,below,1.0
-0.0199999999999995,-0.0219999999999984,8492.0,54.02499999999999,below,1.0
8394.0,-0.0219999999999984,8406.0,56.400000000000006,below,1.0
-0.009999999999998,1994.0,8.83,73.15,below,1.0
9116.0,-0.0199999999999995,9134.0,57975.0,below,1.0
-0.0040000000000013,1856.0,7958.0,75675.0,below,1.0
9.46,-0.0219999999999984,9472.0,67225.0,below,1.0
-0.0060000000000002,0.5139999999999993,8.43,81.57499999999999,below,1.0
-0.0259999999999998,-0.0199999999999995,8.13,58.3,below,1.0
9.93,-0.0180000000000006,9.94,55.60000000000001,below,1.0
9526.0,-0.0180000000000006,9538.0,61575.0,below,1.0
8874.0,-0.0219999999999984,8886.0,48.52499999999999,below,1.0
9186.0,-0.0219999999999984,9198.0,59.2,below,1.0
-0.0120000000000004,-0.0199999999999995,9436.0,66.5,below,1.0
9038.0,-0.0139999999999993,9054.0,67.39999999999999,below,1.0
8.55,-0.0219999999999984,8.56,55.89999999999999,below,1.0
8.49,-0.0159999999999982,8504.0,56.5,below,1.0
8658.0,-0.0199999999999995,8672.0,63.85000000000001,below,1.0
9996.0,-0.0240000000000009,10.0,60.5,below,1.0
9.44,-0.0219999999999984,9452.0,67.25000000000001,below,1.0
8498.0,-0.0180000000000006,8508.0,59.87499999999999,below,1.0
9304.0,-0.0199999999999995,9322.0,53125.0,below,1.0
-0.009999999999998,-0.0199999999999995,9766.0,72.39999999999999,below,1.0
8988.0,-0.0219999999999984,9002.0,57.35,below,1.0
8598.0,-0.0219999999999984,8614.0,55925.0,below,1.0
9492.0,-0.0240000000000009,9502.0,58.35,below,1.0
8116.0,-0.0219999999999984,8128.0,53.0,below,1.0
9172.0,-0.0139999999999993,9188.0,65.99999999999999,below,1.0
8.36,-0.0219999999999984,8376.0,53.275000000000006,below,1.0
9632.0,-0.0180000000000006,9646.0,68675.0,below,1.0
8482.0,-0.0219999999999984,8496.0,53.95,below,1.0
9108.0,-0.0180000000000006,9122.0,60.775000000000006,below,1.0
-0.0120000000000004,-0.0219999999999984,9.68,57075.0,below,1.0
10048.0,-0.0240000000000009,10046.0,67.07499999999999,below,1.0
8586.0,-0.0180000000000006,8602.0,61375.0,below,1.0
8.37,-0.0159999999999982,8384.0,64.32500000000002,below,1.0
9444.0,-0.0219999999999984,9456.0,67.10000000000001,below,1.0
9128.0,-0.0199999999999995,9.14,65.14999999999999,below,1.0
-0.0040000000000013,2.065999999999999,7846.0,74825.0,below,1.0
8962.0,-0.0199999999999995,8974.0,60.87499999999999,below,1.0
-0.0120000000000004,-0.0240000000000009,10086.0,67.95,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
9898.0,-0.0199999999999995,9906.0,70.95,below,1.0
8954.0,-0.0139999999999993,8974.0,60.27499999999999,below,1.0
9532.0,-0.0180000000000006,9.55,61375.0,below,1.0
9442.0,-0.0159999999999982,9462.0,61.72500000000001,below,1.0
8.45,-0.0240000000000009,8462.0,51125.0,below,1.0
8596.0,-0.0199999999999995,8608.0,64.5,below,1.0
-0.009999999999998,2026.0,8294.0,74825.0,below,1.0
-0.0120000000000004,-0.0240000000000009,9692.0,55.875000000000014,below,1.0
10078.0,-0.0259999999999998,10074.0,72.24999999999999,below,1.0
-0.0139999999999993,-0.0219999999999984,9224.0,64.35,below,1.0
8212.0,-0.0219999999999984,8222.0,57.60000000000001,below,1.0
9714.0,-0.0259999999999998,9728.0,67.8,below,1.0
9658.0,-0.0259999999999998,9668.0,67675.0,below,1.0
9496.0,-0.0159999999999982,9514.0,71725.0,below,1.0
8806.0,-0.0180000000000006,8822.0,55925.0,below,1.0
10.06,-0.0199999999999995,10.06,62.7,below,1.0
9268.0,-0.0259999999999998,9.28,60625.0,below,1.0
9718.0,-0.0240000000000009,9728.0,65025.0,above,0.0
9048.0,-0.0199999999999995,9062.0,66725.0,below,1.0
8888.0,-0.0240000000000009,8896.0,57.875000000000014,below,1.0
8248.0,-0.0240000000000009,8.26,55.67500000000001,below,1.0
8.39,-0.0240000000000009,8404.0,49675.0,below,1.0
-0.0120000000000004,0.6939999999999991,10.06,74.52499999999999,below,0.0
-0.0060000000000002,1.9480000000000004,7.885999999999999,74.37499999999999,below,1.0
8558.0,-0.0219999999999984,8.57,58175.0,below,1.0
8556.0,-0.0180000000000006,8568.0,58.89999999999999,below,1.0
8.3,-0.0219999999999984,8.31,53.8,below,1.0
8682.0,-0.0219999999999984,8692.0,55.72500000000001,below,1.0
-0.009999999999998,1.6140000000000008,9592.0,68475.0,below,1.0
8218.0,-0.0219999999999984,8.23,58175.0,below,1.0
8206.0,-0.0180000000000006,8222.0,64.45,below,1.0
8.34,-0.0219999999999984,8352.0,50925.0,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
8614.0,-0.0199999999999995,8.63,56.80000000000001,below,1.0
8626.0,-0.0199999999999995,8644.0,54.60000000000001,below,1.0
8456.0,-0.0219999999999984,8466.0,58.3,below,1.0
10046.0,-0.0219999999999984,10048.0,70.17500000000001,below,1.0
-0.0120000000000004,-0.0219999999999984,9274.0,65.27499999999999,below,1.0
-0.0139999999999993,-0.0259999999999998,9452.0,62.3,below,0.0
9.04,-0.0219999999999984,9054.0,61.80000000000001,below,1.0
-0.0060000000000002,2.0540000000000003,7.84,75.22500000000001,below,1.0
8724.0,-0.0199999999999995,8736.0,57.400000000000006,below,1.0
8936.0,-0.0219999999999984,8.95,59.55,below,1.0
9004.0,-0.0240000000000009,9.02,53.0,below,1.0
8802.0,-0.0199999999999995,8818.0,51.625000000000014,below,1.0
8556.0,-0.0240000000000009,8568.0,53.2,below,1.0
8326.0,-0.0219999999999984,8336.0,51725.0,below,1.0
-0.0060000000000002,2.02,7.77,73.32499999999999,below,1.0
8216.0,-0.0219999999999984,8228.0,54125.0,below,1.0
9378.0,-0.0159999999999982,9396.0,58.47500000000001,below,1.0
9.18,-0.0219999999999984,9192.0,64825.0,below,1.0
9242.0,-0.0219999999999984,9254.0,56.400000000000006,below,1.0
8.48,-0.0199999999999995,8.49,54.82499999999999,below,1.0
8592.0,-0.0240000000000009,8604.0,54.1,below,1.0
9.93,-0.0219999999999984,9942.0,59.55,below,1.0
9.16,-0.0219999999999984,9.17,56325.0,below,1.0
9524.0,-0.0219999999999984,9536.0,66.17500000000001,below,1.0
-0.0120000000000004,-0.0219999999999984,9748.0,67.10000000000001,below,1.0
8548.0,-0.0199999999999995,8564.0,60.85000000000001,below,1.0
8898.0,-0.0240000000000009,8912.0,54.85,below,1.0
9568.0,-0.0240000000000009,9578.0,64.75,below,1.0
10.1,-0.0219999999999984,10096.0,73.42500000000001,below,0.0
8092.0,-0.0139999999999993,8112.0,57.54999999999998,below,1.0
8.16,-0.0219999999999984,8172.0,57.775000000000006,below,1.0
8508.0,-0.0259999999999998,8.52,56.69999999999999,below,1.0
8.42,-0.0219999999999984,8.43,53125.0,below,1.0
8274.0,-0.0240000000000009,8284.0,55.89999999999999,above,0.0
9146.0,-0.0180000000000006,9.16,65.65,below,1.0
-0.0040000000000013,2.475999999999999,7.6,67.85000000000001,below,1.0
9002.0,-0.0159999999999982,9014.0,60.67499999999998,below,1.0
9406.0,-0.0259999999999998,9416.0,67.07499999999999,below,1.0
9646.0,-0.0219999999999984,9.66,52325.0,below,1.0
-0.0159999999999982,-0.0199999999999995,8766.0,62175.0,below,1.0
9506.0,-0.0199999999999995,9.52,62.775000000000006,below,1.0
8264.0,-0.0199999999999995,8278.0,54725.0,below,1.0
8104.0,-0.0240000000000009,8112.0,46.05,below,1.0
9808.0,-0.0259999999999998,9.82,68.65,below,1.0
8108.0,-0.0240000000000009,8118.0,48625.0,below,1.0
-0.0079999999999991,-0.0120000000000004,9.32,62.75,below,1.0
9.5,-0.0199999999999995,9.52,57.69999999999999,below,1.0
8618.0,-0.0159999999999982,8634.0,58.2,below,1.0
8146.0,-0.0159999999999982,8164.0,58.775000000000006,below,1.0
9374.0,-0.0219999999999984,9386.0,67.05000000000001,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,above,0.0
8558.0,-0.0219999999999984,8.57,58.775000000000006,below,1.0
9462.0,-0.0240000000000009,9474.0,68.75,below,1.0
8.68,-0.0240000000000009,8696.0,52.2,below,1.0
8.62,-0.0219999999999984,8636.0,54325.0,below,1.0
9702.0,-0.0259999999999998,9714.0,67.75,below,1.0
9994.0,-0.0180000000000006,10002.0,58.0,below,1.0
9232.0,-0.0240000000000009,9246.0,60.94999999999999,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
10128.0,-0.0240000000000009,10124.0,63575.0,below,1.0
9342.0,-0.0240000000000009,9354.0,64.97500000000001,below,1.0
9194.0,-0.0259999999999998,9204.0,64675.0,below,0.0
9924.0,-0.0219999999999984,9934.0,55.1,below,1.0
8.99,-0.0180000000000006,9006.0,58.275000000000006,below,1.0
9458.0,-0.0180000000000006,9476.0,58.3,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
-0.0120000000000004,-0.0240000000000009,9336.0,65.97500000000001,below,1.0
8158.0,-0.0180000000000006,8.17,60.25,below,1.0
-0.009999999999998,2006.0,8828.0,72.6,below,1.0
8384.0,-0.0240000000000009,8398.0,52.69999999999999,below,1.0
9566.0,-0.0259999999999998,9586.0,66475.0,below,1.0
8922.0,-0.0159999999999982,8938.0,58.60000000000001,below,1.0
8.32,-0.0219999999999984,8334.0,53.0,below,1.0
8.16,-0.0240000000000009,8172.0,58975.0,below,1.0
8106.0,-0.0199999999999995,8.12,50325.0,below,1.0
-0.0060000000000002,2068.0,7884.0,75.0,below,1.0
-0.0159999999999982,-0.0219999999999984,9292.0,53125.0,below,1.0
-0.009999999999998,2.0180000000000007,8928.0,73.22500000000001,below,1.0
-0.0139999999999993,-0.0219999999999984,8824.0,61825.0,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,above,0.0
9354.0,-0.0180000000000006,9372.0,57.89999999999999,below,1.0
-0.0120000000000004,-0.0240000000000009,9492.0,63.775000000000006,below,0.0
-0.0120000000000004,-0.0219999999999984,9876.0,56925.0,below,1.0
8746.0,-0.0199999999999995,8758.0,62.75,below,1.0
8.58,-0.0240000000000009,8.59,53.150000000000006,below,1.0
8556.0,-0.0219999999999984,8568.0,51.525000000000006,below,1.0
8274.0,-0.0240000000000009,8286.0,53125.0,below,1.0
8828.0,-0.0219999999999984,8842.0,64525.0,below,1.0
-0.009999999999998,-0.0199999999999995,5.704000000000001,33.275000000000006,below,1.0
8.79,-0.0240000000000009,8798.0,59375.0,below,0.0
9124.0,-0.0259999999999998,9134.0,58.07500000000002,below,1.0
-0.0079999999999991,-0.0180000000000006,9326.0,63.02499999999999,below,1.0
9302.0,-0.0259999999999998,9314.0,55.875000000000014,below,1.0
8756.0,-0.0199999999999995,8768.0,62375.0,below,1.0
9148.0,-0.0240000000000009,9.16,55.875000000000014,below,1.0
-0.0159999999999982,-0.0180000000000006,8734.0,63675.0,below,1.0
9148.0,-0.0240000000000009,9162.0,63.05000000000001,below,1.0
9166.0,-0.0240000000000009,9176.0,65575.0,below,0.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
9562.0,-0.0199999999999995,9576.0,58.0,below,1.0
8.72,-0.0120000000000004,8734.0,67.19999999999999,below,1.0
-0.0120000000000004,0.6939999999999991,8606.0,72075.0,below,1.0
8236.0,-0.0219999999999984,8.25,57375.0,below,1.0
-0.0259999999999998,-0.0240000000000009,8192.0,54.1,below,1.0
8742.0,-0.0219999999999984,8756.0,65.97500000000001,below,1.0
8582.0,-0.0219999999999984,8594.0,55.275000000000006,below,1.0
8.65,-0.0219999999999984,8664.0,55.82499999999999,below,1.0
9996.0,-0.0159999999999982,10008.0,70.95,below,1.0
9722.0,-0.0199999999999995,9736.0,55.80000000000001,below,1.0
8856.0,-0.0180000000000006,8876.0,59175.0,below,1.0
9776.0,-0.0180000000000006,9.79,69.5,below,1.0
8078.0,-0.0180000000000006,8092.0,54225.0,below,1.0
8246.0,-0.0199999999999995,8258.0,62.1,below,1.0
9054.0,-0.0180000000000006,9074.0,58.47500000000001,below,1.0
9466.0,-0.0279999999999986,9478.0,46.25,below,1.0
8716.0,-0.0240000000000009,8.73,53.2,below,1.0
9.57,-0.0219999999999984,9.59,53.1,below,1.0
9718.0,-0.0240000000000009,9728.0,65025.0,below,0.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
8.66,-0.0240000000000009,8672.0,58.07500000000002,below,1.0
8858.0,-0.0199999999999995,8874.0,61575.0,below,1.0
8.51,-0.0240000000000009,8518.0,59575.0,below,0.0
8672.0,-0.009999999999998,8692.0,65.35,below,1.0
-0.0120000000000004,2.1020000000000003,7942.0,74725.0,below,1.0
8954.0,-0.0240000000000009,8968.0,55175.0,below,1.0
8194.0,-0.0159999999999982,8212.0,57075.0,below,1.0
8.27,-0.0139999999999993,8288.0,64.35,below,1.0
10116.0,-0.0259999999999998,10108.0,71625.0,below,1.0
9.12,-0.0219999999999984,9132.0,56.82499999999999,below,1.0
9174.0,-0.0159999999999982,9.19,58.7,below,1.0
-0.0139999999999993,-0.0240000000000009,9546.0,52.57499999999999,below,1.0
8308.0,-0.0199999999999995,8322.0,61.72500000000001,below,1.0
9062.0,-0.0219999999999984,9076.0,64.14999999999999,below,1.0
8868.0,-0.0159999999999982,8882.0,66.14999999999999,below,1.0
8734.0,-0.0139999999999993,8748.0,61475.0,below,1.0
9616.0,-0.0259999999999998,9626.0,63675.0,below,1.0
-0.0120000000000004,-0.0240000000000009,10248.0,60.85000000000001,below,1.0
8.07,-0.0240000000000009,8.08,55.2,below,1.0
8.15,-0.0199999999999995,8164.0,54225.0,below,1.0
8178.0,-0.0219999999999984,8188.0,65.17500000000001,below,1.0
9.59,-0.0219999999999984,9602.0,61475.0,below,1.0
-0.0079999999999991,2.225999999999999,8098.0,76275.0,below,1.0
-0.0060000000000002,1.7379999999999995,7.51,67.5,below,1.0
9508.0,-0.0180000000000006,9524.0,58.400000000000006,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
8338.0,-0.0159999999999982,8354.0,54.62499999999999,below,1.0
8486.0,-0.0159999999999982,8502.0,64.25,below,1.0
10112.0,-0.0219999999999984,10108.0,72.15,below,1.0
8.63,-0.0240000000000009,8644.0,59.2,below,1.0
-0.0079999999999991,-0.0159999999999982,9002.0,68.39999999999999,below,1.0
8834.0,-0.0240000000000009,8846.0,61.97500000000001,below,1.0
8238.0,-0.0240000000000009,8248.0,49.45,below,1.0
10034.0,-0.0259999999999998,10034.0,68.45000000000002,below,1.0
8216.0,-0.0159999999999982,8.23,69.64999999999999,below,1.0
-0.0120000000000004,-0.0240000000000009,9858.0,69.22500000000001,below,1.0
8662.0,-0.0159999999999982,8678.0,57.0,below,1.0
9908.0,-0.0159999999999982,9916.0,73.4,below,1.0
8282.0,-0.0180000000000006,8298.0,56.05,below,1.0
9528.0,-0.0219999999999984,9536.0,64.45,below,0.0
8872.0,-0.0240000000000009,8884.0,59.2,below,1.0
8868.0,-0.0199999999999995,8888.0,56.60000000000001,below,1.0
8.26,-0.0240000000000009,8.27,50.2,below,1.0
8574.0,-0.0219999999999984,8588.0,56.5,below,1.0
-0.0120000000000004,1.9280000000000008,9708.0,71.85,below,1.0
8502.0,-0.0219999999999984,8518.0,61.650000000000006,below,1.0
9.97,-0.0219999999999984,9974.0,70.35,below,1.0
-0.0120000000000004,-0.0219999999999984,9.88,55.02499999999999,below,1.0
9586.0,-0.0240000000000009,9598.0,61.14999999999999,below,1.0
9238.0,-0.0240000000000009,9248.0,65.55,below,0.0
8566.0,-0.0219999999999984,8576.0,59.3,below,1.0
8.12,-0.0219999999999984,8132.0,54375.0,below,1.0
9192.0,-0.0219999999999984,9202.0,60.650000000000006,below,0.0
9378.0,-0.0139999999999993,9394.0,60375.0,below,1.0
9362.0,-0.0240000000000009,9376.0,66.17500000000001,below,1.0
9.99,-0.0219999999999984,9992.0,66.85000000000001,below,1.0
9094.0,-0.0240000000000009,9104.0,57.775000000000006,below,1.0
9896.0,-0.0219999999999984,9906.0,65575.0,below,1.0
8704.0,-0.0219999999999984,8.72,51725.0,below,1.0
-0.0180000000000006,-0.0240000000000009,8972.0,62625.0,below,0.0
9498.0,-0.0240000000000009,9.51,65.95,below,1.0
-0.0180000000000006,-0.0219999999999984,8.83,64.8,below,0.0
8664.0,-0.0199999999999995,8.68,55.525000000000006,below,1.0
-0.0120000000000004,-0.0219999999999984,9886.0,60175.0,below,1.0
8246.0,-0.0219999999999984,8252.0,67.15,below,0.0
8258.0,-0.0240000000000009,8.27,56.94999999999999,below,1.0
9968.0,-0.0219999999999984,9972.0,70.75,below,1.0
8938.0,-0.0199999999999995,8954.0,67.07499999999999,below,1.0
8.67,-0.0219999999999984,8682.0,48.6,below,1.0
9436.0,-0.0199999999999995,9456.0,55.82499999999999,below,1.0
9.2,-0.0219999999999984,9214.0,59175.0,below,1.0
10074.0,-0.0240000000000009,10.07,70.24999999999999,below,0.0
-0.0079999999999991,1818.0,9.45,74.95,below,1.0
8894.0,-0.0139999999999993,8916.0,58.47500000000001,below,1.0
8562.0,-0.0219999999999984,8578.0,55.69999999999999,below,1.0
8286.0,-0.0259999999999998,8294.0,45.92500000000001,below,0.0
9602.0,-0.0240000000000009,9612.0,56075.0,below,1.0
8314.0,-0.0240000000000009,8326.0,58225.0,below,1.0
9.73,-0.0199999999999995,9742.0,61575.0,below,1.0
8998.0,-0.0240000000000009,9.01,57.60000000000001,below,1.0
8494.0,-0.0199999999999995,8.51,53.82499999999999,below,1.0
9.17,-0.0219999999999984,9182.0,66.55,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,below,1.0
8308.0,-0.0240000000000009,8.32,50.77499999999999,below,1.0
8862.0,-0.0240000000000009,8878.0,55.55000000000001,below,1.0
8418.0,-0.0180000000000006,8434.0,55.89999999999999,below,1.0
8304.0,-0.0219999999999984,8318.0,55.45,below,1.0
-0.009999999999998,2042.0,8962.0,74.64999999999999,below,1.0
8.16,-0.0159999999999982,8174.0,61.775000000000006,below,1.0
9384.0,-0.0240000000000009,9394.0,65675.0,below,1.0
10116.0,-0.0240000000000009,10.11,69.0,below,1.0
8782.0,-0.0219999999999984,8.8,57375.0,below,1.0
8892.0,-0.0180000000000006,8.91,56.82499999999999,below,1.0
-0.0219999999999984,0.0979999999999989,8.32,48925.0,below,1.0
8664.0,-0.0219999999999984,8678.0,61.35,below,1.0
8.87,-0.0240000000000009,8884.0,59.1,below,1.0
9196.0,-0.0240000000000009,9208.0,50.85,below,1.0
8386.0,-0.0219999999999984,8398.0,56.02499999999999,below,1.0
9144.0,-0.0199999999999995,9.16,67.45000000000002,below,1.0
-0.0060000000000002,0.7080000000000002,8488.0,79.9,below,1.0
8244.0,-0.0180000000000006,8262.0,55075.0,below,1.0
-0.0060000000000002,1.9720000000000013,7584.0,73.52499999999999,below,1.0
8528.0,-0.0219999999999984,8.54,56375.0,below,1.0
9066.0,-0.0219999999999984,9078.0,56.400000000000006,below,1.0
8616.0,-0.0219999999999984,8626.0,58.525000000000006,below,1.0
8.51,-0.0180000000000006,8524.0,55925.0,below,1.0
-0.009999999999998,-0.0219999999999984,10058.0,70775.0,below,1.0
8662.0,-0.0199999999999995,8672.0,60175.0,below,1.0
9866.0,-0.0219999999999984,9878.0,68625.0,below,1.0
8054.0,-0.0139999999999993,8074.0,56.3,below,1.0
8056.0,-0.0180000000000006,8.07,55.62499999999999,below,1.0
8796.0,-0.0199999999999995,8808.0,65.17500000000001,below,1.0
-0.0060000000000002,1.9720000000000013,7.662000000000001,74.62500000000001,below,1.0
8548.0,-0.0199999999999995,8554.0,56.60000000000001,below,1.0
-0.0159999999999982,-0.0240000000000009,8838.0,65425.0,below,1.0
-0.0139999999999993,-0.0139999999999993,8506.0,65.14999999999999,above,0.0
8494.0,-0.0180000000000006,8.51,55075.0,below,1.0
8.37,-0.0199999999999995,8386.0,62.5,below,1.0
8836.0,-0.0279999999999986,8.85,50725.0,below,1.0
9.61,-0.0240000000000009,9622.0,68.95,below,1.0
9108.0,-0.0219999999999984,9122.0,62475.0,below,1.0
8.95,-0.0139999999999993,8964.0,68825.0,below,1.0
8258.0,-0.0199999999999995,8.27,58975.0,below,1.0
-0.0219999999999984,-0.0180000000000006,8.26,61.400000000000006,below,1.0
9428.0,-0.0219999999999984,9442.0,66.7,below,1.0
9748.0,-0.0240000000000009,9762.0,67.55,below,1.0
9644.0,-0.0240000000000009,9654.0,59425.0,below,1.0
9.74,-0.0159999999999982,9758.0,58.0,below,1.0
-0.009999999999998,-0.0180000000000006,9992.0,72125.0,below,1.0
9858.0,-0.0139999999999993,9.87,63.25,below,1.0
-0.0079999999999991,2.0700000000000003,8.4,76.1,below,1.0
8748.0,-0.0120000000000004,8.77,61.45,below,1.0
8738.0,-0.0199999999999995,8752.0,55.275000000000006,below,1.0
9124.0,-0.0219999999999984,9142.0,56975.0,below,1.0
-0.0120000000000004,0.7259999999999991,8714.0,73.75,below,1.0
9.7,-0.0240000000000009,9.71,61.3,below,1.0
-0.0139999999999993,-0.0240000000000009,9968.0,65.55,below,1.0
8654.0,-0.0219999999999984,8668.0,64375.0,below,1.0
8.86,-0.0180000000000006,8876.0,64.7,below,1.0
9832.0,-0.0180000000000006,9844.0,71.22500000000001,below,1.0
9.97,-0.0279999999999986,9976.0,59.55,below,1.0
8958.0,-0.0240000000000009,8.97,60575.0,below,1.0
8762.0,-0.0240000000000009,8774.0,56.400000000000006,below,1.0
8956.0,-0.0219999999999984,8968.0,60.775000000000006,below,1.0
9472.0,-0.0240000000000009,9478.0,66475.0,below,0.0
-0.0159999999999982,-0.0219999999999984,9198.0,52.150000000000006,below,1.0
9938.0,-0.0180000000000006,9.95,71625.0,below,1.0
8558.0,-0.0219999999999984,8.57,64.27499999999999,below,1.0
-0.009999999999998,2754.0,9234.0,70.85,below,1.0
9552.0,-0.0180000000000006,9566.0,62.20000000000002,below,1.0
8662.0,-0.0139999999999993,8.68,57375.0,below,1.0
9.62,-0.0219999999999984,9638.0,52.625000000000014,below,1.0
9434.0,-0.0240000000000009,9446.0,60475.0,below,1.0
9602.0,-0.0180000000000006,9.62,60.07499999999999,below,1.0
9.33,-0.0219999999999984,9344.0,62.55,below,1.0
-0.0159999999999982,-0.0199999999999995,9.27,45.0,below,1.0
8822.0,-0.0219999999999984,8832.0,61.75,below,1.0
8674.0,-0.0240000000000009,8684.0,54.55000000000001,below,1.0
9718.0,-0.0240000000000009,9728.0,65025.0,below,0.0
8762.0,-0.0180000000000006,8776.0,54.69999999999999,below,1.0
8134.0,-0.0139999999999993,8154.0,58.47500000000001,below,1.0
-0.0120000000000004,2.02,8936.0,72.95,below,1.0
9.18,-0.0259999999999998,9186.0,55925.0,below,0.0
-0.0180000000000006,-0.0219999999999984,8544.0,62475.0,below,1.0
9322.0,-0.0180000000000006,9334.0,68.39999999999999,below,1.0
8856.0,-0.0199999999999995,8874.0,58.7,below,1.0
8392.0,-0.0240000000000009,8398.0,58425.0,below,0.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
9.51,-0.0240000000000009,9524.0,65.92499999999998,below,1.0
8558.0,-0.0139999999999993,8574.0,65.5,below,1.0
9054.0,-0.0240000000000009,9068.0,60475.0,below,1.0
8418.0,-0.0199999999999995,8.43,61.07499999999999,below,1.0
8.37,-0.0159999999999982,8384.0,56.94999999999999,below,1.0
10026.0,-0.0240000000000009,10028.0,67.39999999999999,below,0.0
9316.0,-0.0180000000000006,9332.0,57575.0,below,1.0
9474.0,-0.0219999999999984,9.49,63.97500000000001,below,1.0
9.17,-0.0199999999999995,9186.0,59375.0,below,1.0
9.78,-0.0240000000000009,9792.0,67.85000000000001,below,1.0
8792.0,-0.0219999999999984,8802.0,57625.0,below,1.0
-0.0180000000000006,0.0999999999999996,8494.0,57.3,below,1.0
8814.0,-0.0199999999999995,8828.0,53.8,below,1.0
8.33,-0.0240000000000009,8344.0,56925.0,below,1.0
9634.0,-0.0199999999999995,9648.0,56.72500000000001,below,1.0
9538.0,-0.0180000000000006,9556.0,56.82499999999999,below,1.0
9192.0,-0.0240000000000009,9.2,65.95,below,0.0
8.44,-0.0219999999999984,8454.0,54.60000000000001,below,1.0
8686.0,-0.0199999999999995,8.7,52.22500000000001,below,1.0
9842.0,-0.0139999999999993,9858.0,60475.0,below,1.0
8824.0,-0.0240000000000009,8834.0,53.8,below,1.0
8588.0,-0.0219999999999984,8602.0,59.45,below,1.0
9562.0,-0.0180000000000006,9576.0,68.22500000000001,below,1.0
8.42,-0.0159999999999982,8436.0,55.400000000000006,below,1.0
8.18,-0.0159999999999982,8194.0,55.85,below,1.0
-0.009999999999998,-0.0199999999999995,9286.0,66.39999999999999,below,1.0
8158.0,-0.0180000000000006,8.17,64.6,below,1.0
8864.0,-0.0259999999999998,8876.0,51.29999999999998,below,1.0
-0.0079999999999991,2016.0,8898.0,75.05,below,1.0
9178.0,-0.0199999999999995,9196.0,56.74999999999999,below,1.0
9152.0,-0.0240000000000009,9164.0,54.69999999999999,below,1.0
8404.0,-0.0159999999999982,8418.0,64.45,below,1.0
9.18,-0.0180000000000006,9194.0,68.95,below,1.0
9798.0,-0.0240000000000009,9.81,68875.0,below,1.0
-0.0060000000000002,1946.0,7.986000000000001,75.47500000000001,below,1.0
8168.0,-0.0180000000000006,8182.0,53.8,below,1.0
8788.0,-0.0219999999999984,8802.0,66.27499999999999,below,1.0
9584.0,-0.0259999999999998,9592.0,64.75,below,1.0
9158.0,-0.0199999999999995,9174.0,55.62499999999999,below,1.0
8896.0,-0.0219999999999984,8.91,56.525000000000006,below,1.0
-0.0060000000000002,2058.0,8.08,76.1,below,1.0
9722.0,-0.0159999999999982,9.74,62.14999999999999,below,1.0
9258.0,-0.0259999999999998,9264.0,66675.0,below,0.0
10192.0,0.2639999999999993,10184.0,66625.0,below,1.0
9766.0,-0.0259999999999998,9778.0,64.39999999999999,below,1.0
9956.0,-0.0159999999999982,9964.0,74125.0,below,1.0
